vehicle_id,agent_name,vehicle_type,zone,timestamp,hour,speed_kmh,distance_km,idle_time_min,delivery_time_min,status,latitude,longitude
VH269,Agent_269,Bike,Chromepet,2024-01-04 14:59:00,14,34.5,3.92,14.1,49.7,Delayed,12.97767,80.111186
VH269,Agent_269,Bike,Chromepet,2024-01-24 21:27:00,21,47.5,14.44,18.8,32.9,Idle,12.958783,80.121564
VH269,Agent_269,Bike,Chromepet,2024-01-08 16:10:00,16,25.3,7.4,11.0,16.6,Active,12.913288,80.194786
VH269,Agent_269,Bike,Chromepet,2024-01-04 23:07:00,23,20.9,11.69,17.4,25.4,Idle,12.932463,80.109232
VH269,Agent_269,Bike,Chromepet,2024-03-04 10:22:00,10,34.6,5.06,8.6,25.9,Active,12.908004,80.182443
VH269,Agent_269,Bike,Chromepet,2024-02-09 13:38:00,13,14.3,1.88,8.8,17.5,Active,12.99775,80.120875
VH269,Agent_269,Bike,Chromepet,2024-01-02 17:32:00,17,25.2,14.52,13.8,43.5,Active,12.965671,80.137593
VH269,Agent_269,Bike,Chromepet,2024-01-06 13:25:00,13,29.5,7.75,13.7,29.3,Active,12.928606,80.116884
VH269,Agent_269,Bike,Chromepet,2024-03-17 11:38:00,11,18.3,9.14,2.8,33.0,Active,12.919566,80.165111
VH269,Agent_269,Bike,Chromepet,2024-01-10 17:14:00,17,51.6,10.28,14.7,44.0,Active,12.958107,80.182067
VH269,Agent_269,Bike,Chromepet,2024-03-06 21:34:00,21,33.1,13.58,8.0,42.8,Active,12.968952,80.107701
VH269,Agent_269,Bike,Chromepet,2024-03-24 22:03:00,22,25.9,8.11,10.9,39.1,Active,12.971082,80.140355
VH270,Agent_270,Bike,Ambattur,2024-02-21 12:21:00,12,14.8,8.17,6.0,48.0,Delayed,13.159981,80.137797
VH270,Agent_270,Bike,Ambattur,2024-03-13 13:09:00,13,48.4,13.65,1.6,32.9,Active,13.160519,80.194949
VH270,Agent_270,Bike,Ambattur,2024-03-14 20:12:00,20,40.0,4.33,0.6,20.9,Active,13.16386,80.130066
VH270,Agent_270,Bike,Ambattur,2024-01-23 12:06:00,12,22.4,2.9,7.2,41.4,Active,13.107978,80.156818
VH270,Agent_270,Bike,Ambattur,2024-02-27 17:43:00,17,21.4,1.85,13.7,37.1,Active,13.10866,80.12191
VH271,Agent_271,Bike,Porur,2024-03-20 16:42:00,16,18.9,1.48,16.9,29.0,Idle,13.073225,80.177191
VH271,Agent_271,Bike,Porur,2024-01-21 15:20:00,15,32.9,13.93,12.6,36.6,Active,13.051266,80.202322
VH271,Agent_271,Bike,Porur,2024-03-13 09:05:00,9,22.0,11.91,6.7,53.2,Delayed,12.986202,80.131493
VH271,Agent_271,Bike,Porur,2024-01-08 21:47:00,21,41.2,6.15,14.0,10.3,Active,12.995048,80.158088
VH271,Agent_271,Bike,Porur,2024-02-05 10:30:00,10,39.3,12.68,14.4,56.4,Delayed,13.009058,80.124822
VH271,Agent_271,Bike,Porur,2024-03-17 14:09:00,14,26.2,1.51,1.3,36.0,Active,13.032765,80.200558
VH271,Agent_271,Bike,Porur,2024-03-23 09:31:00,9,33.2,8.16,15.1,25.9,Idle,13.004483,80.204499
VH271,Agent_271,Bike,Porur,2024-03-18 19:44:00,19,30.2,13.63,2.7,27.3,Active,13.002914,80.13831
VH271,Agent_271,Bike,Porur,2024-02-01 14:14:00,14,31.7,11.59,19.7,24.7,Idle,13.028349,80.137632
VH271,Agent_271,Bike,Porur,2024-01-02 12:52:00,12,35.7,14.75,15.4,38.2,Idle,12.985941,80.166318
VH271,Agent_271,Bike,Porur,2024-02-23 09:38:00,9,21.6,1.92,15.9,58.8,Idle,13.077494,80.135493
VH271,Agent_271,Bike,Porur,2024-01-05 13:26:00,13,36.2,10.61,17.7,15.5,Idle,13.05716,80.175503
VH271,Agent_271,Bike,Porur,2024-01-03 12:14:00,12,17.0,11.05,6.2,46.6,Delayed,13.017832,80.13192
VH271,Agent_271,Bike,Porur,2024-01-26 15:10:00,15,44.3,14.31,4.4,42.2,Active,13.031132,80.149139
VH272,Agent_272,Scooter,T Nagar,2024-02-23 20:15:00,20,28.2,5.39,3.5,10.1,Active,13.007476,80.226741
VH272,Agent_272,Scooter,T Nagar,2024-01-22 23:41:00,23,25.0,1.75,12.4,51.8,Delayed,13.036211,80.262236
VH272,Agent_272,Scooter,T Nagar,2024-01-14 13:14:00,13,30.4,14.45,10.9,19.7,Active,13.059805,80.247616
VH272,Agent_272,Scooter,T Nagar,2024-01-20 12:15:00,12,47.2,3.49,13.7,10.7,Active,13.045934,80.21649
VH272,Agent_272,Scooter,T Nagar,2024-02-11 15:38:00,15,33.4,7.58,10.3,46.2,Delayed,13.005425,80.272856
VH272,Agent_272,Scooter,T Nagar,2024-03-20 21:40:00,21,42.6,6.07,19.8,34.4,Idle,13.050385,80.251519
VH272,Agent_272,Scooter,T Nagar,2024-03-12 13:01:00,13,29.0,12.14,10.3,26.5,Active,13.072226,80.250016
VH272,Agent_272,Scooter,T Nagar,2024-02-18 17:54:00,17,34.0,8.95,9.6,40.2,Active,13.072105,80.221465
VH272,Agent_272,Scooter,T Nagar,2024-02-09 10:03:00,10,0.1,12.68,15.8,15.8,Idle,13.030612,80.193669
VH272,Agent_272,Scooter,T Nagar,2024-02-16 18:20:00,18,17.5,2.8,13.3,34.2,Active,13.032362,80.252055
VH272,Agent_272,Scooter,T Nagar,2024-02-06 09:34:00,9,51.4,7.23,3.8,59.9,Delayed,12.998509,80.243471
VH272,Agent_272,Scooter,T Nagar,2024-02-27 15:30:00,15,37.4,13.1,5.7,56.3,Delayed,13.008853,80.273842
VH272,Agent_272,Scooter,T Nagar,2024-03-16 18:18:00,18,36.1,4.78,16.7,41.1,Idle,13.057415,80.272285
VH273,Agent_273,Bike,OMR,2024-03-22 20:14:00,20,65.2,6.84,1.0,42.3,Speeding,12.942904,80.267891
VH273,Agent_273,Bike,OMR,2024-03-02 08:08:00,8,17.7,9.22,3.3,31.2,Active,12.895816,80.205341
VH273,Agent_273,Bike,OMR,2024-02-22 18:06:00,18,11.2,0.99,14.4,38.2,Active,12.879687,80.204758
VH273,Agent_273,Bike,OMR,2024-01-09 19:33:00,19,12.1,13.72,10.8,17.6,Active,12.937106,80.184886
VH273,Agent_273,Bike,OMR,2024-01-02 13:40:00,13,18.5,4.08,3.3,22.3,Active,12.885451,80.184054
VH273,Agent_273,Bike,OMR,2024-02-20 18:53:00,18,36.2,13.0,11.4,58.8,Delayed,12.877997,80.254742
VH273,Agent_273,Bike,OMR,2024-02-12 19:55:00,19,26.8,4.9,18.4,17.6,Idle,12.897355,80.224932
VH274,Agent_274,Scooter,Tambaram,2024-02-16 19:39:00,19,34.4,1.08,14.8,47.0,Delayed,12.962258,80.12628
VH274,Agent_274,Scooter,Tambaram,2024-02-05 16:47:00,16,54.8,10.55,4.9,52.2,Delayed,12.959636,80.050954
VH274,Agent_274,Scooter,Tambaram,2024-03-07 23:09:00,23,31.9,11.11,17.6,19.1,Idle,12.915189,80.140724
VH274,Agent_274,Scooter,Tambaram,2024-03-15 14:07:00,14,33.6,6.27,18.6,38.5,Idle,12.927864,80.084777
VH274,Agent_274,Scooter,Tambaram,2024-03-21 18:00:00,18,50.0,1.2,19.4,21.5,Idle,12.926952,80.115538
VH274,Agent_274,Scooter,Tambaram,2024-02-04 14:45:00,14,49.8,7.2,19.5,19.9,Idle,12.961023,80.065468
VH274,Agent_274,Scooter,Tambaram,2024-01-26 13:45:00,13,22.4,5.85,7.8,56.8,Delayed,12.920055,80.090802
VH274,Agent_274,Scooter,Tambaram,2024-03-21 18:36:00,18,16.8,13.9,8.7,14.3,Active,12.938925,80.137749
VH274,Agent_274,Scooter,Tambaram,2024-03-17 23:06:00,23,39.9,12.12,1.5,57.7,Delayed,12.916713,80.141102
VH274,Agent_274,Scooter,Tambaram,2024-02-20 23:30:00,23,44.4,14.38,19.7,17.3,Idle,12.87694,80.110449
VH274,Agent_274,Scooter,Tambaram,2024-03-19 08:36:00,8,30.1,4.74,19.9,48.5,Idle,12.902603,80.136233
VH275,Agent_275,Bike,Anna Nagar,2024-02-18 13:06:00,13,41.7,13.3,14.8,51.1,Delayed,13.102422,80.182249
VH275,Agent_275,Bike,Anna Nagar,2024-03-28 20:54:00,20,16.4,11.61,1.0,27.0,Active,13.03848,80.201025
VH275,Agent_275,Bike,Anna Nagar,2024-02-21 15:29:00,15,40.7,8.79,5.5,57.2,Delayed,13.115036,80.205802
VH275,Agent_275,Bike,Anna Nagar,2024-02-26 10:19:00,10,22.7,6.21,11.7,30.5,Active,13.095651,80.220526
VH275,Agent_275,Bike,Anna Nagar,2024-02-10 11:03:00,11,26.6,4.58,1.1,28.9,Active,13.062545,80.186603
VH275,Agent_275,Bike,Anna Nagar,2024-01-18 10:23:00,10,44.8,9.17,5.1,16.7,Active,13.088619,80.205015
VH275,Agent_275,Bike,Anna Nagar,2024-02-02 14:51:00,14,19.6,4.21,19.0,17.6,Idle,13.10686,80.181474
VH275,Agent_275,Bike,Anna Nagar,2024-02-15 21:59:00,21,28.5,10.16,10.1,13.7,Active,13.054695,80.201376
VH275,Agent_275,Bike,Anna Nagar,2024-02-04 17:15:00,17,35.3,9.03,12.3,19.6,Active,13.072146,80.204991
VH275,Agent_275,Bike,Anna Nagar,2024-03-26 14:49:00,14,12.8,5.91,8.6,13.5,Active,13.088717,80.180454
VH275,Agent_275,Bike,Anna Nagar,2024-03-13 21:58:00,21,6.4,11.42,5.4,47.3,Delayed,13.038561,80.209898
VH276,Agent_276,Scooter,OMR,2024-03-02 16:21:00,16,12.2,4.67,14.9,52.6,Delayed,12.906417,80.233784
VH276,Agent_276,Scooter,OMR,2024-02-20 11:28:00,11,19.6,2.27,0.3,23.1,Active,12.876222,80.258973
VH276,Agent_276,Scooter,OMR,2024-02-03 12:47:00,12,36.7,7.59,10.1,21.8,Active,12.945717,80.191493
VH276,Agent_276,Scooter,OMR,2024-01-21 12:14:00,12,12.1,1.05,14.5,41.3,Active,12.857007,80.21045
VH276,Agent_276,Scooter,OMR,2024-02-18 08:42:00,8,29.9,5.98,19.1,16.0,Idle,12.865369,80.248893
VH276,Agent_276,Scooter,OMR,2024-02-25 15:58:00,15,16.2,7.44,12.6,40.7,Active,12.851924,80.258716
VH276,Agent_276,Scooter,OMR,2024-02-28 15:45:00,15,31.3,1.77,13.1,58.9,Delayed,12.868619,80.238522
VH277,Agent_277,Bike,Porur,2024-02-05 22:20:00,22,41.1,1.69,17.6,21.8,Idle,13.017465,80.115394
VH277,Agent_277,Bike,Porur,2024-01-14 09:59:00,9,8.8,0.85,8.9,32.1,Active,13.008195,80.125506
VH277,Agent_277,Bike,Porur,2024-02-26 17:12:00,17,52.5,13.62,15.8,56.4,Idle,13.012281,80.107907
VH277,Agent_277,Bike,Porur,2024-01-16 10:27:00,10,19.8,13.49,15.7,38.8,Idle,13.037794,80.167276
VH277,Agent_277,Bike,Porur,2024-01-21 23:26:00,23,31.1,8.25,10.0,30.7,Active,13.033017,80.16404
VH277,Agent_277,Bike,Porur,2024-03-22 20:25:00,20,35.7,12.35,9.3,49.6,Delayed,13.07869,80.189538
VH277,Agent_277,Bike,Porur,2024-02-14 08:43:00,8,16.6,7.85,13.2,46.1,Delayed,13.012163,80.157142
VH278,Agent_278,Scooter,Mylapore,2024-03-28 11:13:00,11,20.9,1.14,11.2,37.2,Active,13.061205,80.267922
VH278,Agent_278,Scooter,Mylapore,2024-01-03 16:19:00,16,31.8,2.02,17.6,12.7,Idle,13.067397,80.24655
VH278,Agent_278,Scooter,Mylapore,2024-01-12 14:33:00,14,26.5,2.68,9.4,21.1,Active,13.053213,80.260259
VH278,Agent_278,Scooter,Mylapore,2024-03-16 18:57:00,18,53.2,8.2,15.6,21.7,Idle,13.075135,80.267172
VH278,Agent_278,Scooter,Mylapore,2024-02-06 17:42:00,17,33.1,8.32,18.2,47.3,Idle,13.018125,80.292967
VH278,Agent_278,Scooter,Mylapore,2024-03-04 08:57:00,8,23.7,3.88,7.5,19.8,Active,13.073373,80.290042
VH278,Agent_278,Scooter,Mylapore,2024-02-08 15:15:00,15,14.1,0.8,9.0,39.8,Active,13.027181,80.239074
VH278,Agent_278,Scooter,Mylapore,2024-03-15 15:16:00,15,13.8,3.55,17.7,44.2,Idle,13.004409,80.291933
VH278,Agent_278,Scooter,Mylapore,2024-02-25 21:39:00,21,19.2,14.16,2.6,13.7,Active,13.012007,80.263017
VH278,Agent_278,Scooter,Mylapore,2024-01-17 21:55:00,21,32.2,8.06,14.0,51.8,Delayed,13.025909,80.225598
VH278,Agent_278,Scooter,Mylapore,2024-03-02 18:48:00,18,29.5,2.74,16.5,54.9,Idle,12.995783,80.276675
VH278,Agent_278,Scooter,Mylapore,2024-03-19 10:51:00,10,12.3,10.1,4.4,39.7,Active,13.029984,80.222993
VH278,Agent_278,Scooter,Mylapore,2024-01-23 11:33:00,11,51.7,9.67,4.3,38.2,Active,13.038455,80.268074
VH278,Agent_278,Scooter,Mylapore,2024-01-03 17:24:00,17,15.1,0.76,10.2,36.3,Active,13.011943,80.234957
VH278,Agent_278,Scooter,Mylapore,2024-02-11 23:58:00,23,35.4,3.33,10.0,13.5,Active,13.082584,80.303062
VH279,Agent_279,Scooter,Chromepet,2024-02-06 16:06:00,16,21.4,11.13,19.1,39.6,Idle,12.922589,80.145388
VH279,Agent_279,Scooter,Chromepet,2024-02-28 15:47:00,15,16.5,3.37,13.4,51.1,Delayed,12.903561,80.163337
VH279,Agent_279,Scooter,Chromepet,2024-03-07 13:00:00,13,41.4,10.08,16.1,10.1,Idle,12.918039,80.176611
VH279,Agent_279,Scooter,Chromepet,2024-03-06 23:19:00,23,30.7,11.21,16.5,49.4,Idle,12.980796,80.108918
VH279,Agent_279,Scooter,Chromepet,2024-03-12 16:37:00,16,16.0,6.89,7.1,20.9,Active,12.927072,80.122525
VH279,Agent_279,Scooter,Chromepet,2024-02-22 08:47:00,8,25.7,14.19,3.7,16.0,Active,12.957224,80.137341
VH279,Agent_279,Scooter,Chromepet,2024-01-01 19:17:00,19,21.8,1.72,9.4,18.7,Active,12.915908,80.181989
VH279,Agent_279,Scooter,Chromepet,2024-03-06 13:48:00,13,44.0,12.16,18.4,50.6,Idle,12.932486,80.162086
VH279,Agent_279,Scooter,Chromepet,2024-01-06 15:59:00,15,16.9,4.39,9.5,47.2,Delayed,12.951182,80.169424
VH280,Agent_280,Scooter,OMR,2024-02-07 21:31:00,21,60.7,7.7,3.3,44.3,Speeding,12.859777,80.244718
VH280,Agent_280,Scooter,OMR,2024-03-28 21:38:00,21,35.2,3.4,5.0,28.9,Active,12.894728,80.218255
VH280,Agent_280,Scooter,OMR,2024-01-11 17:05:00,17,21.4,0.97,0.5,12.4,Active,12.864697,80.228577
VH280,Agent_280,Scooter,OMR,2024-02-05 16:41:00,16,29.2,6.97,11.6,11.6,Active,12.927362,80.203726
VH280,Agent_280,Scooter,OMR,2024-01-14 11:16:00,11,17.1,7.98,12.3,17.0,Active,12.899079,80.277102
VH280,Agent_280,Scooter,OMR,2024-01-22 23:34:00,23,40.5,10.33,2.7,26.0,Active,12.892485,80.254686
VH280,Agent_280,Scooter,OMR,2024-01-11 19:48:00,19,35.8,11.69,2.7,24.2,Active,12.855051,80.190191
VH280,Agent_280,Scooter,OMR,2024-03-14 12:08:00,12,24.8,12.22,15.2,21.9,Idle,12.935574,80.212527
VH280,Agent_280,Scooter,OMR,2024-02-13 09:46:00,9,14.4,8.84,7.6,46.5,Delayed,12.916462,80.248831
VH280,Agent_280,Scooter,OMR,2024-01-26 18:15:00,18,8.5,8.62,3.2,18.6,Active,12.908705,80.212127
VH281,Agent_281,Bike,T Nagar,2024-03-23 14:13:00,14,43.0,6.96,2.2,40.6,Active,13.000187,80.28338
VH281,Agent_281,Bike,T Nagar,2024-02-02 15:19:00,15,25.6,8.32,15.2,13.0,Idle,13.05683,80.217001
VH281,Agent_281,Bike,T Nagar,2024-01-03 19:40:00,19,38.4,2.4,14.7,48.4,Delayed,13.030945,80.210311
VH281,Agent_281,Bike,T Nagar,2024-03-12 19:04:00,19,18.0,3.3,17.5,37.2,Idle,13.063842,80.235254
VH281,Agent_281,Bike,T Nagar,2024-03-06 17:36:00,17,8.9,9.74,15.7,45.1,Idle,13.086157,80.188288
VH281,Agent_281,Bike,T Nagar,2024-02-26 09:05:00,9,62.0,11.97,11.7,23.0,Speeding,13.08382,80.189016
VH282,Agent_282,Bike,Tambaram,2024-02-18 12:37:00,12,31.2,13.7,16.7,18.0,Idle,12.93225,80.135363
VH282,Agent_282,Bike,Tambaram,2024-03-09 21:21:00,21,36.0,14.96,6.7,34.0,Active,12.876804,80.123245
VH282,Agent_282,Bike,Tambaram,2024-02-10 11:53:00,11,25.9,4.07,11.3,28.0,Active,12.968211,80.11572
VH282,Agent_282,Bike,Tambaram,2024-03-21 10:52:00,10,23.1,13.02,3.1,16.4,Active,12.966911,80.09703
VH282,Agent_282,Bike,Tambaram,2024-02-04 20:05:00,20,29.1,0.55,12.5,47.6,Delayed,12.8778,80.118982
VH282,Agent_282,Bike,Tambaram,2024-02-04 15:38:00,15,17.2,9.11,15.5,28.1,Idle,12.896327,80.056449
VH282,Agent_282,Bike,Tambaram,2024-01-01 12:23:00,12,29.4,0.53,5.7,35.5,Active,12.932329,80.112203
VH282,Agent_282,Bike,Tambaram,2024-02-28 21:34:00,21,46.2,6.97,1.2,31.3,Active,12.961001,80.111562
VH283,Agent_283,Scooter,OMR,2024-02-04 21:49:00,21,30.3,10.59,10.5,25.7,Active,12.852276,80.247423
VH283,Agent_283,Scooter,OMR,2024-02-26 09:54:00,9,48.7,11.47,8.6,36.4,Active,12.915908,80.212924
VH283,Agent_283,Scooter,OMR,2024-01-28 18:28:00,18,6.6,6.27,8.6,57.7,Delayed,12.94271,80.191297
VH283,Agent_283,Scooter,OMR,2024-03-11 09:34:00,9,26.7,10.29,19.2,52.9,Idle,12.888357,80.19933
VH283,Agent_283,Scooter,OMR,2024-03-23 14:30:00,14,21.9,14.43,1.1,49.2,Delayed,12.909512,80.222191
VH283,Agent_283,Scooter,OMR,2024-01-22 11:36:00,11,29.7,9.13,19.5,44.0,Idle,12.932043,80.24687
VH283,Agent_283,Scooter,OMR,2024-03-22 21:22:00,21,29.3,11.89,5.0,35.1,Active,12.923487,80.247712
VH283,Agent_283,Scooter,OMR,2024-01-13 19:25:00,19,22.4,4.37,10.3,13.1,Active,12.878247,80.261079
VH283,Agent_283,Scooter,OMR,2024-03-27 08:45:00,8,26.4,3.47,18.2,42.2,Idle,12.949047,80.227285
VH283,Agent_283,Scooter,OMR,2024-03-17 18:10:00,18,39.4,4.42,6.6,29.7,Active,12.858509,80.272236
VH283,Agent_283,Scooter,OMR,2024-03-07 17:56:00,17,8.7,5.67,11.6,53.2,Delayed,12.887508,80.269158
VH283,Agent_283,Scooter,OMR,2024-02-16 20:25:00,20,38.5,7.58,10.3,57.5,Delayed,12.911672,80.240578
VH284,Agent_284,Cycle,Porur,2024-02-09 20:07:00,20,39.3,10.54,12.7,30.1,Active,13.0497,80.169572
VH284,Agent_284,Cycle,Porur,2024-03-06 18:07:00,18,33.5,8.03,19.0,53.6,Idle,13.059129,80.184395
VH284,Agent_284,Cycle,Porur,2024-02-18 23:16:00,23,30.4,13.17,9.5,23.7,Active,13.073146,80.128264
VH284,Agent_284,Cycle,Porur,2024-03-24 10:04:00,10,29.6,14.23,5.0,19.9,Active,13.037308,80.189618
VH284,Agent_284,Cycle,Porur,2024-01-25 16:00:00,16,19.8,7.15,5.2,38.8,Active,13.030278,80.163785
VH284,Agent_284,Cycle,Porur,2024-03-08 08:21:00,8,23.3,9.48,4.0,51.3,Delayed,13.047421,80.189504
VH284,Agent_284,Cycle,Porur,2024-02-13 08:04:00,8,30.4,6.48,0.4,15.4,Active,13.00165,80.166133
VH284,Agent_284,Cycle,Porur,2024-03-28 15:57:00,15,16.1,7.04,11.7,54.7,Delayed,12.998246,80.204705
VH284,Agent_284,Cycle,Porur,2024-03-28 18:21:00,18,33.9,12.82,8.5,52.1,Delayed,13.025272,80.129442
VH284,Agent_284,Cycle,Porur,2024-03-24 10:47:00,10,36.0,3.6,14.7,40.2,Active,13.046845,80.171055
VH284,Agent_284,Cycle,Porur,2024-02-08 09:35:00,9,18.2,13.08,18.0,26.3,Idle,12.994701,80.196053
VH284,Agent_284,Cycle,Porur,2024-01-03 12:58:00,12,11.1,6.6,2.0,24.0,Active,13.032136,80.145707
VH284,Agent_284,Cycle,Porur,2024-03-02 12:31:00,12,18.8,6.89,7.8,29.1,Active,13.072258,80.199626
VH284,Agent_284,Cycle,Porur,2024-02-25 19:55:00,19,39.2,3.82,5.5,18.0,Active,13.064052,80.199781
VH285,Agent_285,Scooter,Chromepet,2024-01-28 13:14:00,13,25.0,5.87,16.5,39.8,Idle,12.926175,80.153896
VH285,Agent_285,Scooter,Chromepet,2024-02-02 10:23:00,10,39.6,9.58,12.1,13.0,Active,12.902132,80.152682
VH285,Agent_285,Scooter,Chromepet,2024-02-27 10:32:00,10,23.3,13.92,13.2,18.3,Active,12.93552,80.128468
VH285,Agent_285,Scooter,Chromepet,2024-01-26 23:58:00,23,41.6,7.67,0.1,57.5,Delayed,12.96252,80.181517
VH285,Agent_285,Scooter,Chromepet,2024-01-06 08:06:00,8,34.8,9.78,13.5,22.2,Active,12.92806,80.14815
VH285,Agent_285,Scooter,Chromepet,2024-03-17 23:29:00,23,26.8,9.42,15.3,28.4,Idle,12.957281,80.162352
VH285,Agent_285,Scooter,Chromepet,2024-02-27 15:35:00,15,29.7,10.36,0.3,48.2,Delayed,12.960791,80.169828
VH285,Agent_285,Scooter,Chromepet,2024-02-08 23:31:00,23,21.5,0.91,11.8,17.9,Active,12.913245,80.155847
VH286,Agent_286,Cycle,T Nagar,2024-01-26 17:45:00,17,31.4,3.07,1.3,15.2,Active,13.019298,80.192065
VH286,Agent_286,Cycle,T Nagar,2024-03-10 16:33:00,16,49.3,7.41,11.1,41.2,Active,13.024675,80.256143
VH286,Agent_286,Cycle,T Nagar,2024-02-22 16:52:00,16,5.0,11.61,14.3,55.3,Delayed,13.056177,80.217382
VH286,Agent_286,Cycle,T Nagar,2024-03-13 16:00:00,16,38.8,1.63,0.3,50.1,Delayed,13.055545,80.239443
VH286,Agent_286,Cycle,T Nagar,2024-02-14 16:14:00,16,45.1,12.32,2.3,55.7,Delayed,12.992939,80.253751
VH286,Agent_286,Cycle,T Nagar,2024-03-11 19:17:00,19,36.7,3.78,19.0,38.2,Idle,13.073598,80.242869
VH286,Agent_286,Cycle,T Nagar,2024-02-16 18:38:00,18,28.1,2.3,6.0,14.8,Active,13.017018,80.204472
VH286,Agent_286,Cycle,T Nagar,2024-01-01 14:43:00,14,26.3,10.08,13.3,11.4,Active,13.021407,80.235593
VH286,Agent_286,Cycle,T Nagar,2024-03-04 13:22:00,13,4.7,13.58,5.2,17.2,Active,13.008337,80.281871
VH287,Agent_287,Cycle,Adyar,2024-02-13 17:19:00,17,30.6,4.99,5.0,36.8,Active,13.023691,80.250105
VH287,Agent_287,Cycle,Adyar,2024-02-14 10:14:00,10,40.4,5.95,13.3,59.3,Delayed,13.014203,80.240558
VH287,Agent_287,Cycle,Adyar,2024-01-06 18:13:00,18,38.1,2.54,11.1,33.0,Active,13.001013,80.264454
VH287,Agent_287,Cycle,Adyar,2024-02-21 18:17:00,18,9.4,8.5,0.8,25.5,Active,12.979866,80.243196
VH287,Agent_287,Cycle,Adyar,2024-03-17 19:45:00,19,27.4,7.04,15.0,13.6,Active,12.961577,80.287793
VH287,Agent_287,Cycle,Adyar,2024-02-12 18:52:00,18,28.5,5.66,6.6,32.5,Active,12.955087,80.272394
VH287,Agent_287,Cycle,Adyar,2024-01-21 18:41:00,18,37.6,13.6,9.5,47.6,Delayed,12.999699,80.237058
VH288,Agent_288,Scooter,Velachery,2024-02-13 23:33:00,23,25.3,7.71,10.7,51.0,Delayed,12.983264,80.206196
VH288,Agent_288,Scooter,Velachery,2024-01-11 23:32:00,23,18.2,12.18,10.6,33.4,Active,13.031199,80.210556
VH288,Agent_288,Scooter,Velachery,2024-03-03 22:05:00,22,32.0,2.94,15.9,24.6,Idle,12.966323,80.239021
VH288,Agent_288,Scooter,Velachery,2024-02-25 12:39:00,12,42.7,1.73,4.0,10.7,Active,12.976927,80.239956
VH288,Agent_288,Scooter,Velachery,2024-02-15 17:27:00,17,24.8,7.04,16.3,27.7,Idle,12.942245,80.252612
VH288,Agent_288,Scooter,Velachery,2024-03-09 11:22:00,11,19.9,13.28,15.5,56.2,Idle,12.946029,80.199629
VH288,Agent_288,Scooter,Velachery,2024-01-27 16:59:00,16,38.2,0.7,6.3,25.7,Active,13.029107,80.193683
VH288,Agent_288,Scooter,Velachery,2024-03-24 17:47:00,17,24.3,1.49,15.1,12.2,Idle,12.971223,80.225132
VH288,Agent_288,Scooter,Velachery,2024-02-27 09:08:00,9,29.5,0.8,2.8,13.3,Active,13.026812,80.219674
VH288,Agent_288,Scooter,Velachery,2024-03-27 09:32:00,9,32.3,3.74,3.5,35.4,Active,12.935579,80.199501
VH288,Agent_288,Scooter,Velachery,2024-03-06 19:38:00,19,45.7,7.04,18.4,37.0,Idle,12.989055,80.263059
VH288,Agent_288,Scooter,Velachery,2024-02-10 16:05:00,16,25.3,14.78,8.0,43.1,Active,12.953511,80.188117
VH288,Agent_288,Scooter,Velachery,2024-03-02 22:08:00,22,36.2,7.18,5.5,16.3,Active,13.02375,80.253267
VH288,Agent_288,Scooter,Velachery,2024-02-11 22:31:00,22,23.7,11.91,4.6,24.9,Active,12.981938,80.214433
VH288,Agent_288,Scooter,Velachery,2024-03-15 14:09:00,14,46.2,13.59,8.7,25.7,Active,12.95684,80.218503
VH289,Agent_289,Bike,Tambaram,2024-01-15 10:47:00,10,33.7,12.16,10.1,38.4,Active,12.917187,80.101715
VH289,Agent_289,Bike,Tambaram,2024-01-21 16:32:00,16,35.7,11.42,12.1,46.5,Delayed,12.9119,80.124078
VH289,Agent_289,Bike,Tambaram,2024-03-11 08:57:00,8,38.2,2.75,11.0,56.5,Delayed,12.947161,80.07045
VH289,Agent_289,Bike,Tambaram,2024-03-15 18:41:00,18,38.9,6.15,7.8,46.5,Delayed,12.908697,80.096985
VH289,Agent_289,Bike,Tambaram,2024-03-27 23:05:00,23,44.0,8.95,17.3,45.3,Idle,12.907835,80.063823
VH289,Agent_289,Bike,Tambaram,2024-02-18 13:00:00,13,20.7,12.15,0.4,33.6,Active,12.914804,80.147991
VH289,Agent_289,Bike,Tambaram,2024-03-28 11:05:00,11,36.6,12.48,1.8,51.2,Delayed,12.918197,80.057102
VH289,Agent_289,Bike,Tambaram,2024-03-15 10:07:00,10,13.9,13.15,11.4,57.0,Delayed,12.923688,80.120216
VH289,Agent_289,Bike,Tambaram,2024-01-23 15:17:00,15,43.0,11.6,0.1,50.5,Delayed,12.903794,80.058625
VH289,Agent_289,Bike,Tambaram,2024-03-10 16:40:00,16,30.5,9.57,18.6,39.9,Idle,12.968557,80.08782
VH289,Agent_289,Bike,Tambaram,2024-03-27 13:24:00,13,46.5,5.81,6.3,44.0,Active,12.907331,80.121616
VH289,Agent_289,Bike,Tambaram,2024-02-13 18:56:00,18,34.3,5.71,12.6,49.8,Delayed,12.888442,80.079129
VH290,Agent_290,Bike,T Nagar,2024-03-06 17:56:00,17,33.8,3.6,3.8,40.9,Active,13.014065,80.25584
VH290,Agent_290,Bike,T Nagar,2024-03-10 19:17:00,19,25.7,7.44,8.8,40.1,Active,13.08613,80.236877
VH290,Agent_290,Bike,T Nagar,2024-02-24 22:24:00,22,5.2,1.0,3.5,39.7,Active,13.024389,80.231666
